ACRS Report Type,Route Type,Cross-Street Type,Collision Type,Weather,Surface Condition,Light,Traffic Control,Driver Substance Abuse,Injury Severity,Vehicle Damage Extent,Vehicle First Impact Location,Vehicle Second Impact Location,Vehicle Body Type,Vehicle Movement,Vehicle Continuing Dir,Vehicle Going Dir,Speed Limit,Driverless Vehicle,Parked Vehicle,Vehicle Year,Equipment Problems,Latitude,Longitude,Fault
2,4,3,9,3,0,4,6,8,1,2,12,12,18,20,0,0,25,0,0,2010,4,39.03186,-77.07543167,0
1,3,4,4,2,0,4,7,8,3,2,4,10,18,6,0,2,25,0,0,2005,4,39.15435167,-77.20922667,0
2,2,8,9,6,10,4,1,8,1,2,12,12,18,9,4,4,55,0,0,2010,4,39.01863354,-77.10507631,1
2,0,0,0,5,10,4,1,8,1,2,12,12,29,6,2,2,25,0,0,2006,4,39.17810648,-77.27201272,1
2,3,0,9,2,0,4,7,8,1,5,9,9,0,17,1,1,40,0,0,2018,4,39.01540833,-76.97767833,0
2,0,0,9,2,0,1,7,8,1,0,12,12,17,17,4,4,40,0,0,2012,4,39.05714,-77.16043833,1
2,7,0,9,2,1,4,7,8,1,5,12,12,0,17,1,1,30,0,0,2015,4,39.04872333,-77.069245,1
2,3,3,9,2,0,4,7,8,1,1,9,2,18,20,4,0,45,0,0,2007,4,38.98328333,-77.13730333,0
2,3,4,9,2,0,4,7,8,1,3,9,9,19,17,2,2,35,0,0,2004,4,38.98607523,-76.98812261,0
2,3,3,9,6,10,4,7,8,1,5,9,9,18,20,1,0,30,0,0,7817,4,39.15243595,-77.27175951,0
2,3,0,3,2,0,2,6,8,1,5,12,12,18,20,0,0,15,0,0,2019,4,39.08030033,-77.14364034,0
1,3,0,9,6,10,4,7,8,1,2,12,12,18,17,0,0,40,0,0,2001,4,39.181275,-77.20152833,1
2,3,0,16,6,9,2,6,8,1,1,0,0,18,0,1,0,40,0,0,2004,3,39.12065167,-77.09693333,1
1,3,0,9,2,0,4,1,10,1,6,12,12,19,9,1,1,40,0,0,2019,7,39.02046208,-76.97640028,1
1,3,0,9,6,10,6,1,8,1,5,3,3,18,9,2,2,40,0,0,2006,4,39.16763,-77.23012333,0
1,3,8,9,2,0,4,10,8,1,1,12,12,18,17,1,1,40,0,0,2014,4,39.06312167,-77.12481667,1
2,3,0,16,2,0,4,6,8,1,1,12,12,19,9,2,2,30,0,0,2007,4,39.24697167,-77.35024,0
2,0,3,14,2,0,2,1,8,1,2,8,8,18,9,2,2,35,0,0,2013,4,39.15989167,-77.20251333,0
2,0,0,16,2,0,1,6,8,1,1,3,3,18,9,4,4,25,0,0,2003,4,39.06831,-76.96233667,1
1,0,0,4,2,0,4,1,8,1,1,12,12,18,6,0,0,30,0,0,2009,2,39.17605333,-77.26853167,1
1,0,0,16,2,10,4,1,8,2,2,0,0,10,18,2,4,40,0,0,2014,4,39.05825167,-77.04827333,0
2,2,5,9,2,0,4,1,8,1,2,9,9,18,1,2,2,55,0,0,2005,4,39.05717333,-77.15455,0
2,3,3,9,2,0,4,7,8,1,5,9,9,19,17,0,0,45,0,0,2014,2,39.10941667,-77.076295,0
1,3,0,4,3,0,1,1,8,2,0,12,12,18,9,2,2,40,0,0,1995,4,39.17839833,-77.23865167,0
2,3,6,16,2,0,1,7,8,3,2,12,12,18,9,4,4,30,0,0,2001,4,39.08742333,-77.17627833,1
1,3,3,16,2,0,1,0,8,2,1,12,12,29,10,4,4,30,0,0,2016,4,39.14930667,-77.01259167,0
1,3,1,13,2,0,1,7,8,3,1,11,11,18,6,4,1,40,0,0,2017,4,39.02981333,-76.983765,1
1,0,5,9,2,0,3,7,8,1,2,12,12,26,9,2,2,40,0,0,2005,4,39.10811333,-77.18918333,1
2,0,0,7,2,8,4,8,8,1,6,9,9,18,7,3,3,0,1,0,2005,7,39.039294,-77.024752,1
1,3,3,9,3,10,4,1,8,4,1,9,1,0,17,2,2,40,0,0,2016,4,39.16368333,-77.28268,0
2,3,0,16,2,0,1,1,8,1,5,8,9,18,0,0,0,40,0,0,2012,4,39.128145,-77.237415,1
2,3,0,4,6,10,1,7,10,1,5,13,0,18,6,0,0,50,0,0,2003,7,39.187355,-77.24882333,1
1,0,3,9,2,0,5,0,8,1,5,9,9,18,17,3,3,20,0,0,2007,4,39.10897667,-76.92330167,0
1,3,0,9,2,0,4,1,8,1,2,12,12,18,9,1,1,45,0,0,2003,4,39.06969833,-77.07508539,1
1,3,0,3,2,0,4,7,8,2,2,9,9,0,17,0,0,35,0,0,2013,4,39.11108333,-76.93263667,0
1,3,0,9,2,0,4,1,8,3,2,9,9,15,20,4,1,40,0,0,2000,4,39.19148167,-77.24539167,0
2,0,0,9,3,0,4,1,8,1,1,12,12,18,2,1,1,45,0,0,2011,4,39.12844667,-77.169595,1
1,3,8,9,0,0,4,7,8,3,2,9,9,29,17,0,0,35,0,0,2012,7,38.986352,-76.988765,0
1,3,4,1,2,0,4,7,8,2,5,12,12,18,6,1,1,35,0,0,2017,4,38.98811143,-76.98775520000002,0
1,3,0,15,2,0,4,9,8,1,2,13,13,18,7,4,4,25,0,0,2991,4,39.18907963,-77.18577325,1
2,0,3,9,2,0,0,7,8,1,2,1,9,18,20,1,0,35,0,1,1994,4,39.1825445,-77.26016867,0
2,9,0,9,3,7,4,1,8,1,1,12,12,18,2,2,2,55,0,0,2012,4,39.09616667,-76.93769833,1
2,3,0,10,2,0,4,7,8,1,3,12,12,18,9,2,2,40,0,0,2004,4,39.17826333,-77.23816833,1
2,3,0,6,2,0,4,1,8,1,6,15,15,18,21,3,3,5,0,0,0,4,39.06566,-77.15941167,1
2,3,0,16,2,0,4,1,8,1,2,12,12,0,4,2,2,0,0,0,1998,4,38.98831921,-77.08350993,1
2,0,0,9,2,0,4,1,8,1,1,9,9,18,20,2,2,35,0,0,2007,4,38.996025,-76.99219167,0
2,9,0,13,2,0,4,1,10,1,2,13,13,18,2,2,2,35,0,0,1990,4,39.00449167,-77.02354833,1
2,3,9,13,2,0,1,1,8,1,5,12,12,18,0,0,0,35,0,0,2013,4,39.02027,-77.013975,0
1,3,0,1,1,0,4,7,8,3,1,12,12,18,9,1,1,35,0,0,2012,4,39.05283167,-77.05085333,1
2,3,0,9,6,10,4,1,8,1,2,12,12,18,9,2,2,35,0,0,2001,4,39.21832347,-77.25555897,1
2,0,0,14,2,0,4,1,8,1,2,2,2,18,13,4,4,25,0,0,2005,4,39.03061506,-77.03366518,1
1,3,0,16,2,0,2,1,8,3,1,12,6,18,9,4,4,35,0,0,2003,4,39.10824,-76.99709833,0
1,8,0,9,2,0,4,7,8,2,2,12,12,18,9,4,4,35,0,0,2013,4,39.05267446,-77.07621255,1
2,3,0,16,2,0,4,6,8,1,1,1,1,17,6,4,1,40,0,0,2008,4,38.97055333,-77.11631,1
2,4,4,7,2,0,0,6,10,1,2,12,12,18,21,4,4,25,0,0,0,4,39.10157733,-77.161005,1
2,3,0,13,2,0,4,1,8,1,5,1,1,16,0,2,2,45,0,0,2011,4,39.04170292,-76.98393703,0
2,6,0,15,2,0,3,2,8,1,1,1,6,18,9,0,0,40,0,0,2015,4,39.17680167,-77.24446999999998,1
2,3,4,16,2,0,4,6,8,1,1,3,3,18,9,2,2,25,0,0,2013,4,38.98150333,-77.00305,0
2,3,0,9,3,0,4,7,8,1,1,12,12,29,18,2,2,40,0,0,2013,4,38.98552702,-77.07358833,1
2,3,4,9,3,0,4,1,8,1,2,9,9,18,17,2,2,35,1,0,2005,4,39.10691667,-77.15882333,0
2,0,0,14,2,0,4,1,8,1,5,13,13,12,12,1,1,0,0,1,2012,4,38.97316015,-77.16006157,0
2,5,3,4,6,10,1,7,8,1,1,1,1,18,7,4,2,15,0,0,2017,4,39.20243333,-77.24591,1
2,3,3,16,2,0,1,0,8,1,2,11,11,18,6,2,2,35,0,0,2013,4,39.06751,-76.96599667,1
2,9,0,9,2,0,4,1,8,1,5,9,9,19,17,1,1,35,0,0,2017,7,39.02889833,-77.00758499999998,0
2,3,0,7,2,0,6,1,8,1,2,9,9,19,12,1,2,25,0,1,2008,4,39.03999674,-77.05154565,0
1,0,0,9,2,0,4,7,8,1,2,12,12,12,9,2,2,25,0,0,2015,4,39.05366667,-77.111165,1
1,0,0,9,5,0,4,7,8,1,2,8,8,18,20,1,1,35,0,0,2012,4,39.121205,-77.15871333,0
2,0,0,16,2,0,1,7,8,2,1,12,12,18,0,0,0,35,0,0,2015,4,39.18426,-77.273635,1
2,9,0,9,2,0,4,7,10,1,6,12,12,18,21,1,1,50,0,0,0,7,39.07221833,-76.95612667,1
1,3,3,4,2,10,3,7,8,2,0,12,12,8,9,1,1,40,0,0,1966,4,39.07721333,-77.13942667,0
2,3,0,3,2,0,1,7,10,1,6,15,15,18,0,2,2,35,0,0,2006,4,39.05270469,-77.04090327,1
2,3,0,7,2,0,4,7,8,1,2,9,9,18,1,0,0,10,0,0,1999,4,39.01579,-77.21378088,1
2,3,3,0,2,0,4,6,8,1,5,12,3,18,17,4,4,35,0,0,2015,4,38.98985533,-77.06986383,0
2,3,0,9,2,0,4,1,8,1,1,12,12,18,0,4,0,20,0,0,2002,4,39.19093167,-77.192015,1
2,3,4,4,2,0,4,7,8,1,1,12,12,18,9,4,4,60,0,0,2011,4,39.14184833,-77.21749333,1
2,3,0,7,2,0,4,1,8,1,2,2,3,18,12,1,1,0,1,1,2018,4,39.05319167,-76.95643667,0
2,3,0,7,3,0,4,1,8,1,2,9,9,18,1,2,2,5,0,0,2014,4,39.12727402,-77.20792782,1
2,0,0,15,2,10,4,7,8,1,1,12,12,18,6,4,1,35,0,0,2006,5,39.188125,-77.197285,1
1,3,0,4,2,0,1,0,8,1,5,10,12,5,6,1,0,30,0,0,2001,4,39.03199833,-77.04830667,1
1,3,0,4,2,0,4,7,8,3,1,12,12,18,9,1,1,35,0,0,1998,4,39.15606167,-77.16529833,0
2,3,0,15,2,0,1,1,10,1,1,12,12,18,9,2,2,15,0,0,2004,7,39.0742805,-77.13729233,1
1,0,0,16,2,0,4,6,8,1,5,12,12,18,0,2,2,25,0,0,2013,4,39.00378667,-76.99329399999998,0
2,3,0,7,2,0,4,1,8,1,2,4,4,10,6,4,1,0,0,0,2003,4,39.13045972,-77.16749668,1
2,0,0,16,9,7,4,1,8,1,5,6,6,5,0,2,2,25,0,0,2000,4,39.01123167,-77.07375833,0
2,0,5,14,2,0,1,1,8,1,1,6,6,18,9,2,2,30,0,0,2103,4,39.18752333,-77.15680167,1
1,3,0,9,2,0,1,1,8,1,0,12,12,18,17,4,4,40,0,0,2007,4,39.11565,-77.26475167,1
1,2,3,15,6,10,1,1,8,3,1,12,12,18,9,1,1,55,0,0,2001,4,39.02554833,-77.10907167,0
2,0,0,14,2,0,4,1,8,1,5,10,10,12,12,1,1,30,0,1,1987,4,39.01971,-77.03848667,0
2,0,6,9,2,0,1,1,8,2,1,9,9,0,17,0,0,45,0,0,2014,4,39.07537335,-77.00388924,0
2,3,0,7,2,0,4,6,8,1,3,6,6,19,7,0,0,15,0,0,2003,4,39.18317167,-77.26259167,0
1,3,4,15,2,0,4,7,8,1,3,12,12,23,6,1,0,30,0,0,2006,4,39.16151667,-77.22267667,1
2,0,8,4,2,0,1,1,8,1,0,12,12,18,9,0,0,40,0,0,2015,4,39.10646167,-77.05123667,1
1,3,0,9,4,0,4,7,8,1,3,12,12,18,2,1,1,50,0,0,2016,4,39.10082833,-77.07707833,1
2,0,0,1,2,9,4,1,8,1,1,12,12,18,9,1,1,45,0,0,2011,4,39.246705,-77.34981167,0
1,3,0,15,10,0,4,1,8,1,1,12,12,18,9,2,2,0,0,0,2006,0,39.05156233,-77.11470283,1
2,0,0,9,2,0,1,7,8,1,2,9,9,18,20,2,2,35,0,0,2009,4,39.16952354,-77.1906788,0
1,0,5,16,2,7,6,7,8,1,1,12,12,0,9,2,2,40,0,0,2015,4,39.10514667,-77.19049667,1
1,3,0,4,2,0,4,7,8,3,1,0,0,18,9,2,2,40,0,0,2009,4,39.011155,-76.97906667,0
1,3,4,9,2,0,4,1,8,2,5,9,9,15,20,0,0,25,0,0,2000,4,38.978205,-77.00314499999998,0
2,3,0,9,2,0,4,7,8,1,1,12,12,18,17,0,0,45,0,0,2002,4,39.154035,-77.25406,1
2,3,3,15,2,0,1,1,8,1,5,13,13,21,6,4,4,25,0,0,2014,4,39.08083401,-77.14377898,1
2,3,0,9,6,10,4,1,8,1,5,13,9,18,20,1,1,50,0,1,2022,4,39.11011665,-77.21733212,0
1,0,3,7,2,0,4,7,8,1,1,12,12,18,7,4,4,25,0,0,2006,4,39.17998167,-77.26487667,1
1,3,0,9,2,0,4,1,8,1,5,12,12,18,2,1,1,40,0,0,2017,4,39.08728167,-77.24195,1
2,3,0,14,2,0,4,1,10,1,1,12,12,18,0,4,4,40,0,0,2016,1,39.18685167,-77.31723833,1
1,3,4,9,11,10,1,7,8,1,5,9,9,18,20,0,0,35,0,0,2020,7,39.0781261,-77.12380493,0
2,0,3,9,2,0,4,7,8,1,5,4,14,18,20,0,2,35,0,0,2012,4,39.15814316,-77.20456481,0
2,3,0,9,2,0,4,1,8,1,2,12,12,25,17,1,1,35,0,0,2004,4,39.191905,-77.15210833,1
2,3,0,14,6,0,3,1,8,1,1,6,6,18,5,2,2,35,0,0,2011,5,39.00156,-77.07730500000002,1
2,3,0,15,3,0,4,3,8,1,1,12,12,18,17,4,4,45,0,0,2014,4,39.08157833,-77.023935,1
2,3,0,7,2,0,4,1,8,1,5,0,15,4,12,1,1,5,0,1,2013,4,39.01956,-77.21047667,0
2,3,0,9,2,0,4,7,8,1,5,9,11,0,19,4,4,40,0,0,2001,4,39.00690514,-76.99781335,0
2,3,0,16,2,0,4,1,8,1,4,12,12,18,9,4,4,25,0,0,2004,4,39.02250167,-77.14698333,0
1,3,0,15,3,0,4,1,8,4,0,12,12,18,9,4,4,35,0,0,2008,4,39.03563,-77.06565833,1
2,0,3,9,2,0,4,7,8,1,2,9,9,18,20,4,4,30,0,0,2017,4,39.193036,-77.0263505,0
2,0,0,14,6,10,4,1,10,1,3,11,11,18,4,2,2,35,0,0,2004,7,39.16038099,-77.06192833,1
1,9,3,7,3,0,4,7,8,1,5,9,5,18,1,1,1,30,0,0,2012,4,39.02080333,-77.01253333,1
2,3,4,16,3,0,2,6,8,1,5,3,3,18,9,1,1,30,0,0,2004,4,39.14584,-77.05013795,0
2,0,3,2,2,0,4,7,8,1,1,1,10,18,0,1,1,25,0,0,2018,4,39.17154667,-77.26319000000002,1
2,0,0,4,2,0,4,6,8,1,1,12,12,18,10,2,4,35,0,0,1985,4,39.03968833,-77.15901,1
2,3,0,9,2,0,4,1,8,1,5,12,12,19,17,2,2,45,0,0,2005,4,39.03585086,-77.12438554,1
2,9,0,13,2,0,4,9,8,1,5,8,8,18,20,0,0,30,0,0,2017,4,38.97731333,-77.09152167,0
2,3,0,16,2,0,4,1,8,1,5,2,2,19,9,1,1,35,0,0,2008,4,39.12802302,-77.1851246,0
1,0,0,7,2,0,4,1,8,1,2,12,12,18,6,4,2,35,0,0,2002,4,39.08873833,-77.235815,1
2,0,0,14,6,9,4,1,8,1,2,6,6,18,9,4,4,25,0,0,2018,4,39.03661,-77.00164167,1
2,3,4,9,6,10,4,1,8,1,1,12,12,18,17,1,1,35,0,0,2014,4,39.14088333,-77.22139833,1
2,3,0,9,3,0,4,7,8,1,2,9,9,18,20,2,2,40,0,1,2008,4,39.15984,-77.21970833,0
1,3,0,4,3,9,1,7,0,1,2,12,12,18,6,0,2,55,0,0,2002,4,39.14547,-76.97776667,1
1,3,0,9,2,0,4,7,8,2,2,9,9,18,20,4,4,35,0,0,2011,4,39.13281494,-77.1214807,0
1,0,0,16,2,0,1,6,8,2,1,12,12,18,9,4,4,25,0,0,2004,4,39.18775167,-77.23752667,0
1,0,0,7,3,0,4,7,10,1,6,10,10,0,6,2,0,25,0,0,2020,4,39.01824757,-77.13333147,1
2,0,0,16,2,0,4,6,8,1,1,12,12,14,9,1,2,30,0,0,2017,4,39.24021167,-77.21840833,0
1,3,4,9,2,10,1,1,8,1,2,9,9,18,17,2,2,40,0,0,2016,4,39.06078417,-76.95309699,0
2,3,4,14,2,0,4,1,8,1,5,2,2,18,9,2,2,35,0,0,2012,4,39.08531312,-77.14841047,0
2,3,0,7,2,0,4,1,8,1,3,8,8,18,13,3,3,40,0,0,2005,4,39.04165833,-77.04908167,1
1,0,0,7,2,0,4,7,8,1,3,12,12,0,6,2,0,30,0,0,2015,4,39.02661289,-77.14558403,1
2,0,6,15,2,0,4,7,8,1,1,12,3,14,17,1,1,40,0,1,2017,4,39.13115339,-77.16115264,1
2,3,0,9,2,0,1,7,8,1,5,9,9,18,20,4,4,0,0,0,2001,4,39.048215,-77.19449496,0
2,3,0,14,4,0,1,1,8,1,5,13,13,18,9,1,1,35,0,0,2015,4,39.012825,-77.080515,0
2,8,0,4,2,0,1,7,8,1,2,1,1,18,0,2,0,25,0,0,2012,4,39.11804167,-77.20641167,0
2,3,0,16,3,0,4,1,8,1,1,12,12,18,9,2,2,40,0,0,2003,4,39.05934167,-77.05043833,0
2,0,0,15,2,0,1,1,8,1,1,12,8,19,9,4,2,25,0,0,2005,4,39.1841735,-77.2633995,1
2,0,0,14,2,0,4,1,8,1,5,1,1,15,19,4,3,35,0,0,2000,4,39.07834,-77.08609,0
2,4,3,11,2,0,4,1,8,1,5,13,13,29,2,4,4,25,0,0,2004,4,39.13316833,-77.20482667,1
2,3,3,16,2,0,1,7,8,1,1,3,3,18,9,2,2,45,0,0,2014,4,39.12093917,-76.98899133,0
1,2,6,9,2,0,4,7,10,1,5,12,12,18,17,2,2,25,0,0,1994,7,39.0218328,-77.14454837,1
2,4,4,16,3,10,5,6,8,1,2,12,12,0,0,1,1,25,0,1,2006,4,39.07556333,-77.15306,0
1,0,0,7,5,10,4,1,8,3,1,12,12,18,18,0,2,40,0,0,2013,3,39.18700833,-77.18579167,0
2,0,0,13,2,0,4,1,8,4,5,1,12,29,9,4,4,35,0,0,2002,4,39.12532873,-77.02748269,0
2,0,0,6,2,10,4,1,1,1,0,12,12,0,7,1,1,30,0,0,2011,4,38.976225,-77.12555167,1
2,3,4,16,3,0,4,1,8,1,1,1,12,18,6,1,4,30,0,0,2015,4,39.14612167,-77.20415333,0
2,0,0,6,2,0,4,5,8,1,2,10,4,17,6,2,4,30,0,0,1997,4,39.17863609,-77.27312341,1
0,0,0,9,2,0,4,1,8,1,2,9,9,18,17,4,4,30,0,0,2006,4,39.04732,-77.04242833,0
2,3,4,9,2,10,4,6,8,1,5,9,9,18,20,0,0,25,0,1,2016,7,39.06377451,-77.16097757,0
1,0,8,7,2,0,4,1,8,3,1,13,12,18,0,1,1,35,0,0,2013,4,39.18275,-77.274165,1
2,0,0,9,2,0,4,1,8,1,2,9,9,18,6,2,4,30,0,0,2014,4,39.08599167,-76.93116667,0
2,0,8,12,6,9,1,1,6,1,1,6,6,18,9,4,4,35,0,0,2003,4,39.181635,-77.23659667,0
1,3,0,7,2,0,4,1,8,1,1,1,12,0,17,3,3,15,0,0,2012,4,39.15373,-77.06586333,1
2,4,4,15,2,0,1,1,9,1,1,0,12,18,9,0,0,30,0,0,2013,4,39.13340333,-77.20305167,1
1,4,5,15,2,0,1,9,8,1,3,12,12,18,9,3,0,25,0,0,2013,4,39.08691583,-77.151425,1
2,3,6,15,2,0,1,1,8,1,1,12,11,18,9,0,0,30,0,0,2000,4,39.08697667,-77.175715,1
1,0,0,16,2,0,4,7,8,1,1,12,12,18,9,0,0,25,0,0,2007,4,39.06390736,-77.03920003,1
1,3,0,7,4,0,4,1,8,1,2,6,6,18,1,3,3,15,0,0,2007,4,39.05661833,-77.08241333,1
2,3,0,9,3,0,4,1,8,1,2,9,9,20,17,1,1,35,0,0,1993,4,39.01340833,-77.09876667,0
1,3,0,16,2,0,1,7,8,3,5,12,12,0,20,0,0,25,0,0,2006,4,39.04309347,-77.05213353,0
1,3,3,9,2,0,4,7,8,1,5,9,9,29,9,4,0,30,0,0,1995,4,38.97712,-77.10669333,0
2,0,0,9,2,0,4,1,8,1,1,9,9,0,17,4,1,35,0,0,2013,1,39.09341333,-77.036955,0
1,3,4,7,2,0,4,7,10,1,3,10,12,18,7,0,2,40,0,0,0,4,39.19225194,-77.24285603,1
2,3,0,9,2,0,5,1,8,1,2,2,2,18,17,1,1,40,0,0,2003,1,39.120485,-76.99843168,0
1,3,4,16,3,0,4,7,8,3,1,12,12,18,9,4,1,40,0,0,2017,4,39.16128167,-77.22269167,1
1,0,8,15,2,10,1,1,8,2,1,12,12,18,9,4,4,40,0,0,2011,4,39.08273667,-76.93063833,1
2,3,3,14,2,0,4,1,8,1,5,13,11,26,9,1,1,35,0,0,2009,4,39.00587167,-77.03969000000002,1
1,0,0,10,3,10,4,1,8,1,5,9,9,29,19,2,2,45,0,0,2004,4,39.12877167,-77.168265,0
1,3,3,9,2,0,4,1,10,3,0,6,6,18,0,2,2,50,0,0,2014,4,39.11819965,-77.07507849,1
2,9,3,16,2,0,4,7,8,1,2,12,12,19,9,0,0,45,0,0,2002,4,39.12099333,-76.98871167,0
2,3,4,14,2,0,4,7,10,1,1,12,12,18,17,1,1,40,0,0,1998,7,39.03947333,-76.99028167,1
2,3,6,14,2,0,4,1,10,1,5,3,3,18,7,4,4,35,0,0,2019,7,39.01488355,-77.04261438,1
0,3,0,7,2,0,4,7,8,1,2,10,10,19,6,2,2,35,0,0,2002,4,39.01136446,-76.97909832,1
1,3,0,16,6,10,4,6,8,1,5,1,1,0,20,0,0,25,0,0,2015,4,38.9926715,-77.00228,0
2,0,0,9,3,5,4,1,8,1,2,12,10,18,9,1,1,35,0,0,2013,4,39.16227667,-77.20193,1
2,3,0,9,2,0,4,7,8,1,3,9,9,18,17,0,0,50,0,0,2002,4,39.18405167,-77.11254833,0
2,3,0,7,2,0,1,1,10,1,5,9,9,28,1,3,3,5,0,0,0,7,39.14015895,-77.19550093,1
2,3,0,9,6,10,4,7,8,0,2,9,9,0,20,2,2,40,0,0,2011,4,39.18247667,-77.25937167,0
2,4,5,2,2,0,4,7,8,1,2,11,11,18,6,4,4,30,0,0,1998,4,39.04476333,-77.12101333,0
2,3,0,9,2,0,4,7,8,1,0,9,9,18,20,1,1,40,0,0,2016,4,39.03291333,-76.98526167,0
1,3,0,9,2,0,4,1,8,1,1,12,12,18,9,2,2,30,0,0,2007,4,39.21524833,-77.25160833,1
1,9,6,9,11,0,0,7,8,2,2,9,9,0,20,4,2,30,0,0,2014,4,39.06315667,-76.96298,0
2,3,0,16,2,0,4,1,8,1,2,8,8,18,9,2,1,5,0,0,2015,2,39.05658833,-76.96628667,0
2,0,0,9,2,0,1,1,8,1,0,12,12,18,9,2,2,25,0,0,2008,4,39.11641667,-77.085465,1
2,3,0,7,2,0,4,1,10,1,6,15,15,18,13,2,2,5,0,0,2007,7,39.02198667,-77.02341167,1
2,0,0,9,2,0,4,1,8,1,1,12,12,18,21,0,0,40,0,0,2006,4,39.177725,-77.24279833,1
2,0,9,10,0,10,4,7,8,1,5,12,12,0,19,1,0,25,0,0,2015,4,39.067935,-76.95992667,1
2,0,8,4,2,0,1,1,8,1,1,12,12,0,6,0,0,40,0,0,2016,4,39.05297225,-77.11962652,1
2,0,0,14,2,0,4,1,8,1,1,9,12,3,20,0,0,35,0,0,2011,4,39.058955,-77.06503833,0
1,3,0,9,2,0,4,7,8,2,2,9,9,18,20,1,1,30,0,0,2000,4,39.0599664,-77.05093861,0
2,0,0,16,2,0,4,1,8,1,1,1,1,18,9,4,4,35,0,0,2014,4,39.17907948,-77.20112085,1
2,3,0,14,2,0,4,1,10,1,6,6,6,18,9,3,3,10,0,0,1998,7,39.06221833,-77.12403667,1
1,3,8,9,2,0,4,7,8,1,2,12,12,22,4,1,4,30,0,0,2003,4,39.08343350000001,-77.14640233,1
2,0,0,15,6,8,0,1,8,1,1,12,12,18,9,0,0,30,0,0,2001,4,39.08111667,-77.25735999999998,1
2,0,0,16,2,0,0,1,8,1,1,3,3,18,6,3,2,30,0,0,2005,4,38.95612929999999,-77.1215725,1
2,3,4,16,2,0,4,7,8,1,1,12,9,15,9,2,2,40,0,0,1963,4,39.09181,-77.15341217,1
2,3,0,12,2,0,4,1,8,1,3,9,9,18,0,3,3,0,1,0,2007,4,39.08557833,-77.145715,1
1,3,0,9,6,10,1,7,8,2,5,9,9,18,17,2,2,45,0,1,2002,4,38.998485,-77.00061667,0
2,3,8,9,2,0,4,1,8,1,5,12,12,5,9,0,0,25,0,0,2009,4,39.03713167,-77.05148167,1
2,3,0,9,2,0,4,5,8,1,1,12,12,18,9,2,2,40,0,0,2015,4,39.20983632,-77.24179667,1
1,3,4,16,6,10,4,7,8,3,1,9,12,0,9,4,4,25,0,0,2010,4,39.15024667,-77.20916167,1
2,6,4,7,2,0,4,1,8,1,5,6,13,18,9,2,2,30,0,0,1998,4,39.1513294,-77.2106266,1
2,3,8,9,2,0,3,7,8,2,2,9,9,18,17,0,0,10,0,0,2014,4,38.98704833,-76.985355,0
2,0,0,11,6,10,4,1,8,1,5,2,2,18,20,2,1,25,0,0,2018,4,39.068753,-77.01492509,0
2,3,5,16,2,0,4,7,8,1,2,6,6,0,9,2,2,15,0,0,2012,4,39.202605,-77.24552167,1
1,0,3,9,2,0,1,7,8,1,3,12,12,18,19,4,4,35,0,0,2009,4,39.09074833,-77.04436333,1
2,0,3,7,3,10,4,7,10,1,6,13,5,18,9,4,1,25,0,0,0,7,39.05268333,-77.07718833,1
2,0,7,14,2,0,4,1,8,1,5,6,6,19,19,1,1,25,0,0,2016,4,39.07642458,-77.09095314,1
1,0,8,13,2,0,4,1,8,1,2,3,3,17,2,4,2,40,0,0,2012,4,39.13,-77.16,1
2,2,8,9,3,10,4,1,8,1,1,12,15,18,17,4,4,55,0,0,2015,4,38.98304667,-77.00415015,1
2,3,0,16,2,0,4,6,8,1,1,6,6,18,0,0,1,40,0,0,2000,4,39.28375,-77.201985,1
1,3,0,9,2,0,4,1,4,2,2,12,12,8,9,2,2,30,0,0,2011,4,39.0012455,-76.987298,1
1,3,6,9,6,10,4,7,8,2,5,9,9,18,17,1,2,45,0,0,2015,4,39.198635,-77.26123833,0
1,3,0,6,2,0,4,1,8,3,2,12,12,19,9,2,4,35,0,0,2015,4,39.13600636,-77.1779242,1
1,3,1,9,2,0,4,1,8,1,2,12,12,0,17,4,4,40,0,0,2008,4,39.15042833,-77.24464167,1
2,3,4,16,2,0,1,7,8,0,0,12,12,29,9,4,4,50,0,0,2014,4,39.09003933,-77.12917417,0
2,3,0,9,2,0,4,7,8,1,5,12,12,18,17,2,2,35,0,0,2015,4,39.04400278,-77.05216974,1
1,0,6,16,2,0,1,7,8,1,1,6,6,29,9,1,1,35,0,0,2008,4,39.19894667,-77.26066,0
2,3,4,14,2,0,1,1,8,1,5,10,10,18,9,2,1,40,0,0,2003,4,39.12601401,-77.18289013,0
1,9,0,5,2,0,1,7,8,1,2,1,1,18,9,4,4,30,0,0,2012,4,38.99801333,-77.02727,0
2,0,0,14,2,10,4,1,8,1,2,1,1,0,12,1,1,0,0,1,2008,4,38.953,-77.33800000000002,0
2,9,0,7,6,10,1,1,10,1,2,12,12,18,9,4,1,50,0,0,2006,4,39.125615,-77.32848,0
2,3,8,9,2,0,1,1,8,1,1,12,12,18,19,1,1,35,0,0,2011,4,39.14537167,-77.21976167,0
2,3,0,6,2,0,4,1,10,1,6,15,15,18,21,3,0,15,0,0,0,7,39.11305167,-76.93174499999998,1
2,0,7,15,6,8,4,1,10,1,6,15,15,18,21,3,1,25,0,0,0,7,39.09322167,-76.99479833,1
2,0,0,14,2,8,4,1,8,1,5,13,13,5,9,2,2,25,1,0,2017,4,39.06543833,-77.07435167,0
